title,abstract,label
Identification and characterization of Highlands J virus from a Mississippi sandhill crane using unbiased next-generation sequencing,No abstract available,0
Virus Pathotype and Deep Sequencing of the HA Gene of a Low Pathogenicity H7N1 Avian Influenza Virus Causing Mortality in Turkeys,No abstract available,0
The intestinal microbiome of the pig,"<jats:title>Abstract</jats:title><jats:p>The intestinal microbiome has been the subject of study for many decades because of its importance in the health and well being of animals. The bacterial components of the intestinal microbiome have closely evolved as animals have and in so doing contribute to the overall development and metabolic needs of the animal. The microbiome of the pig has been the subject of many investigations using culture-dependent methods and more recently using culture-independent techniques. A review of the literature is consistent with many of the ecologic principles put forth by Rene Dubos. Animals develop an intestinal microbiome over time and space. During the growth and development of the pig, the microbiome changes in composition in a process known as the microbial succession. There are clear and distinct differences in the composition of the pig intestinal microbiome moving from the proximal end of the intestinal tract to the distal end. The majority (&gt;90%) of the bacteria in the pig intestinal microbiome are from two Phyla: Firmicutes and Bacteroidetes. However, the ileum has a high percentage of bacteria in the phylum Proteobacterium (up to 40%). Perturbations to the microbiome occur in response to many factors including stresses, treatment with antibiotics, and diet.</jats:p>",0
Genetic analysis of ORF5 in porcine reproductive and respiratory syndrome virus in Japan,No abstract available,0
The genome segment B encoding the RNA-dependent RNA polymerase protein VP1 of very virulent infectious bursal disease virus (IBDV) is phylogenetically distinct from that of all other IBDV strains,No abstract available,0
Whole genome analysis of porcine astroviruses detected in Japanese pigs reveals genetic diversity and possible intra-genotypic recombination,No abstract available,0
Whole genome analysis of Japanese bovine toroviruses reveals natural recombination between porcine and bovine toroviruses,No abstract available,0
"The potyvirus associated with the dappled fruit of Passiflora edulis in Kagoshima prefecture, Japan is the third strain of the proposed new species East Asian Passiflora virus (EAPV) phylogenetically distinguished from strains of Passion fruit woodiness virus",No abstract available,0
Novel bioinformatics strategies for prediction of directional sequence changes in influenza virus genomes and for surveillance of potentially hazardous strains,"<jats:title>Abstract</jats:title>
          <jats:sec>
            <jats:title>Background</jats:title>
            <jats:p>With the remarkable increase of microbial and viral sequence data obtained from high-throughput DNA sequencers, novel tools are needed for comprehensive analysis of the big sequence data. We have developed “Batch-Learning Self-Organizing Map (BLSOM)” which can characterize very many, even millions of, genomic sequences on one plane. Influenza virus is one of zoonotic viruses and shows clear host tropism. Important issues for bioinformatics studies of influenza viruses are prediction of genomic sequence changes in the near future and surveillance of potentially hazardous strains.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Methods</jats:title>
            <jats:p>To characterize sequence changes in influenza virus genomes after invasion into humans from other animal hosts, we applied BLSOMs to analyses of mono-, di-, tri-, and tetranucleotide compositions in all genome sequences of influenza A and B viruses and found clear host-dependent clustering (self-organization) of the sequences.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Results</jats:title>
            <jats:p>Viruses isolated from humans and birds differed in mononucleotide composition from each other. In addition, host-dependent oligonucleotide compositions that could not be explained with the host-dependent mononucleotide composition were revealed by oligonucleotide BLSOMs. Retrospective time-dependent directional changes of mono- and oligonucleotide compositions, which were visualized for human strains on BLSOMs, could provide predictive information about sequence changes in newly invaded viruses from other animal hosts (e.g. the swine-derived pandemic H1N1/09).</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Conclusions</jats:title>
            <jats:p>Basing on the host-dependent oligonucleotide composition, we proposed a strategy for prediction of directional changes of virus sequences and for surveillance of potentially hazardous strains when introduced into human populations from non-human sources. Millions of genomic sequences from infectious microbes and viruses have become available because of their medical and social importance, and BLSOM can characterize the big data and support efficient knowledge discovery.</jats:p>
          </jats:sec>",0
Arboviruses: Incorporation in a General System of Virus Classification,No abstract available,0
Molecular Characteristics of Infectious Bursal Disease Viruses from Asymptomatic Broiler Flocks in Europe,No abstract available,0
Diversity of Genome Segment B from Infectious Bursal Disease Viruses in the United States,No abstract available,0
Different evolutionary trajectories of vaccine-controlled and non-controlled avian infectious bronchitis viruses in commercial poultry,No abstract available,0
"The Delta Hepatitis Agent: “Viral Hepatitis, Type D”",No abstract available,0
"Genetic analysis of avian influenza A viruses isolated from domestic waterfowl in live-bird markets of Hanoi, Vietnam, preceding fatal H5N1 human infections in 2004",No abstract available,0
Genetic Analysis of Avian Influenza Viruses: Cocirculation of Avian Influenza Viruses with Allele A and B Nonstructural Gene in Northern Pintail (<i>Anas acuta</i>) Ducks Wintering in Japan,"<jats:p>The pandemic influenza virus strains of 1918 (H1N1), 1957 (H2N2), 1968 (H3N2), and 2009 (H1N1) have genes related to avian influenza viruses (AIVs). The nonstructural (NS) gene of AIVs plays a significant role in host-viral interaction. However, little is known about the degree of diversity of this gene in Northern pintail (<jats:italic>Anas acuta</jats:italic>) ducks wintering in Japan. This study describes characteristics of pintail-originated H1N1, H1N2, H1N3, H5N2, H5N3, H5N9, and H7N7 viruses. Most of the viruses were revealed to be  avian strains and not related to pandemic and seasonal flu strains. Nevertheless, the NP genes of 62.5% (5/8) viruses were found closely related to a A/swine/Korea/C12/08, indicating exchange of genetic material and ongoing mammalian-linked evolution of AIVs. Besides, all the viruses, except Aomori/422/07 H1N1, contain PSIQSR*GLF motif usually found in avian, porcine, and human H1 strains. The Aomori/422/07 H1N1 has a PSVQSR*GLF motif identical to a North American strain. This findings linked to an important intercontinental, Asian-American biogeographical interface. Phylogenetically all the viruses were clustered in Eurasian lineage. Cocirculation of allele A and B (NS gene) viruses was evident in the study implying the existence of a wide reservoir of influenza A viruses in pintail wintering in Japan.</jats:p>",0
Isolation and characterization of H9N2 influenza virus isolates from poultry respiratory disease outbreak,No abstract available,0
Emergence of a genotype I variant of avian infectious bronchitis virus from Northern part of India,No abstract available,0
"Pathotypic and Sequence Characterization of Newcastle Disease Viruses from Vaccinated Chickens Reveals Circulation of Genotype II, IV and XIII and in India",No abstract available,0
"Porcine Deltacoronavirus, Thailand, 2015",No abstract available,0
Sequence analysis of the S1 glycoprotein gene of infectious bronchitis viruses: identification of a novel phylogenetic group in Korea,No abstract available,0
Antigenic and genetic analyses of foot-and-mouth disease virus type A isolates for selection of candidate vaccine strain reveals emergence of a variant virus that is responsible for most recent outbreaks in India,No abstract available,0
"Statoviruses, A novel taxon of RNA viruses present in the gastrointestinal tracts of diverse mammals",No abstract available,0
Epidemiologic Investigation of an Outbreak of Goose Parvovirus Infection in Sweden,No abstract available,0
A novel bovine papillomavirus (BPV-6) causing true epithelial papillomas of the mammary gland skin: A member of a proposed new BPV subgroup,No abstract available,0
ViQuaS: an improved reconstruction pipeline for viral quasispecies spectra generated by next-generation sequencing,"<jats:title>Abstract</jats:title>
               <jats:p>Motivation: The combined effect of a high replication rate and the low fidelity of the viral polymerase in most RNA viruses and some DNA viruses results in the formation of a viral quasispecies. Uncovering information about quasispecies populations significantly benefits the study of disease progression, antiviral drug design, vaccine design and viral pathogenesis. We present a new analysis pipeline called ViQuaS for viral quasispecies spectrum reconstruction using short next-generation sequencing reads. ViQuaS is based on a novel reference-assisted de novo assembly algorithm for constructing local haplotypes. A significantly extended version of an existing global strain reconstruction algorithm is also used.</jats:p>
               <jats:p>Results: Benchmarking results showed that ViQuaS outperformed three other previously published methods named ShoRAH, QuRe and PredictHaplo, with improvements of at least 3.1–53.9% in recall, 0–12.1% in precision and 0–38.2% in F-score in terms of strain sequence assembly and improvements of at least 0.006–0.143 in KL-divergence and 0.001–0.035 in root mean-squared error in terms of strain frequency estimation, over the next-best algorithm under various simulation settings. We also applied ViQuaS on a real read set derived from an in vitro human immunodeficiency virus (HIV)-1 population, two independent datasets of foot-and-mouth-disease virus derived from the same biological sample and a real HIV-1 dataset and demonstrated better results than other methods available.</jats:p>
               <jats:p>Availability and implementation:  http://sourceforge.net/projects/viquas/</jats:p>
               <jats:p>Contact:  d.jayasundara@student.unimelb.edu.au</jats:p>
               <jats:p>Supplementary information:  Supplementary data are available at Bioinformatics online.</jats:p>",0
Mixed Triple: Allied Viruses in Unique Recent Isolates of Highly Virulent Type 2 Bovine Viral Diarrhea Virus Detected by Deep Sequencing,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            In February 2013, very severe acute clinical symptoms were observed in calves, heifers, and dairy cattle in several farms in North Rhine Westphalia and Lower Saxony, Germany. Deep sequencing revealed the coexistence of three distinct genome variants within recent highly virulent bovine viral diarrhea virus type 2 (BVDV-2) isolates. While the major portion (ca. 95%) of the population harbored a duplication of a 222-nucleotide (nt) segment within the p7-NS2-encoding region, the minority reflected the standard structure of a BVDV-2 genome. Additionally, unusual mutations were found in both variants, within the highly conserved p7 protein and close to the p7-NS2 cleavage site. Using a reverse genetic system with a BVDV-2a strain harboring a similar duplication, it could be demonstrated that during replication, genomes without duplication are generated
            <jats:italic>de novo</jats:italic>
            from genomes with duplication. The major variant with duplication is compulsorily escorted by the minor variant without duplication. RNA secondary structure prediction allowed the analysis of the unique but stable mixture of three BVDV variants and also provided the explanation for their generation. Finally, our results suggest that the variant with duplication plays the major role in the highly virulent phenotype.
          </jats:p>
          <jats:p>
            <jats:bold>IMPORTANCE</jats:bold>
            This study emphasizes the importance of full-genome deep sequencing in combination with manual in-depth data analysis for the investigation of viruses in basic research and diagnostics. Here we investigated recent highly virulent bovine viral diarrhea virus isolates from a 2013 series of outbreaks. We discovered a unique special feature of the viral genome, an unstable duplication of 222 nucleotides which is eventually deleted by viral polymerase activity, leading to an unexpectedly mixed population of viral genomes for all investigated isolates. Our study is of high importance to the field because we demonstrate that these insertion/deletion events allow another level of genome plasticity of plus-strand RNA viruses, in addition to the well-known polymerase-induced single nucleotide variations which are generally considered the main basis for viral adaptation and evolution.
          </jats:p>",0
"Identification of Two novel reassortant avian influenza a (H5N6) viruses in whooper swans in Korea, 2016",No abstract available,0
Genetic characterization of H1 avian influenza viruses isolated from migratory birds and domestic ducks in Korea,No abstract available,0
Detection of the Newcastle disease virus and its effect on development of post-vaccination immunity in a commercial flock of laying hens,"<jats:p>The aim of this study was to monitor the concentration of antibodies against Newcastle disease after vaccination of laying hens at the beginning and in the end of the laying period. The study was carried out in one commercial flock of laying hens in Opatovice in the Czech Republic in the years 2008-2010. A total of 280 samples of blood sera were taken from laying hens coming from four poultry houses. The sera were tested by the haemagglutination inhibition test according to the OIE Manual. Virological testing was conducted as a consequence of atypical results of serological testing. Newcastle disease virus RNA was proved by the RT-nested PCR method in the pooled tissue samples of 5 hens, in the samples of intestines with ileocaecal tonsila, in trachea and also in one swab sample from the environment of one house. Based on sequencing analysis and subsequent phylogenetic analysis, the virus was identified as a low pathogenic strain of paramyxovirus (PMV-1). This low pathogenic strain did not have any impact on the health of laying hens.</jats:p>",0
"A new prototype IIS/IIC/IIG endonuclease-methyltransferase TsoI from the thermophile Thermus scotoductus, recognising 5′-TARCCA(N11/9)-3′ sequences",No abstract available,0
Characterization of the hemagglutinin gene of subtype H9 avian influenza viruses isolated in 2007–2009 in China,No abstract available,0
Transcriptome analysis of sheep oral mucosa response to Orf virus infection,No abstract available,0
Phylogenetic analysis using E2 gene of classical swine fever virus reveals a new subgenotype in China,No abstract available,0
[The genotyping and molecular evolution of varicella-zoster virus].,No abstract available,0
Integrative analysis of differentially expressed microRNAs of pulmonary alveolar macrophages from piglets during H1N1 swine influenza A virus infection,"<jats:title>Abstract</jats:title><jats:p>H1N1 swine influenza A virus (H1N1 SwIV) is one key subtype of influenza viruses with pandemic potential. MicroRNAs (miRNAs) are endogenous small RNA molecules that regulate gene expression. MiRNAs relevant with H1N1 SwIV have rarely been reported. To understand the biological functions of miRNAs during H1N1 SwIV infection, this study profiled differentially expressed (DE) miRNAs in pulmonary alveolar macrophages from piglets during the H1N1 SwIV infection using a deep sequencing approach, which was validated by quantitative real-time PCR. Compared to control group, 70 and 16 DE miRNAs were respectively identified on post-infection day (PID) 4 and PID 7. 56 DE miRNAs were identified between PID 4 and PID 7. Our results suggest that most host miRNAs are down-regulated to defend the H1N1 SwIV infection during the acute phase of swine influenza whereas their expression levels gradually return to normal during the recovery phase to avoid the occurrence of too severe porcine lung damage. In addition, targets of DE miRNAs were also obtained, for which bioinformatics analyses were performed. Our results would be useful for investigating the functions and regulatory mechanisms of miRNAs in human influenza because pig serves as an excellent animal model to study the pathogenesis of human influenza.</jats:p>",0
Transcriptome analysis reveals dynamic changes in coxsackievirus A16 infected HEK 293T cells,No abstract available,0
Genetic characterization of a new astrovirus in goslings suffering from gout,No abstract available,0
Detection and molecular characterization of enteric viruses in breeder turkeys,No abstract available,0
Molecular Characterization of Foot-and-mouth Disease Virus in Hong Kong During 2001–2002,No abstract available,0
One-Way Traffic of a Viral Motor Channel for Double-Stranded DNA Translocation,No abstract available,0
"Molecular analysis of hepatitis E virus from farm rabbits in Inner Mongolia, China and its successful propagation in A549 and PLC/PRF/5 cells",No abstract available,0
Characterization of Fitzroy River Virus and Serologic Evidence of Human and Animal Infection,No abstract available,0
Rat hepatitis E virus: Geographical clustering within Germany and serological detection in wild Norway rats (Rattus norvegicus),No abstract available,0
Hepeviridae: An expanding family of vertebrate viruses,No abstract available,0
Sequence analysis of the VP6-encoding genome segment of avian group F and G rotaviruses,No abstract available,0
Epidemiology of rabies in Southeast Europe.,No abstract available,0
The In-Feed Antibiotic Carbadox Induces Phage Gene Transcription in the Swine Gut Microbiome,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            Carbadox is a quinoxaline-di-
            <jats:italic>N</jats:italic>
            -oxide antibiotic fed to over 40% of young pigs in the United States that has been shown to induce phage DNA transduction
            <jats:italic>in vitro</jats:italic>
            ; however, the effects of carbadox on swine microbiome functions are poorly understood. We investigated the
            <jats:italic>in vivo</jats:italic>
            longitudinal effects of carbadox on swine gut microbial gene expression (fecal metatranscriptome) and phage population dynamics (fecal dsDNA viromes). Microbial metagenome, transcriptome, and virome sequences were annotated for taxonomic inference and gene function by using FIGfam (isofunctional homolog sequences) and SEED subsystems databases. When the beta diversities of microbial FIGfam annotations were compared, the control and carbadox communities were distinct 2 days after carbadox introduction. This effect was driven by carbadox-associated lower expression of FIGfams (
            <jats:italic>n</jats:italic>
            = 66) related to microbial respiration, carbohydrate utilization, and RNA metabolism (
            <jats:italic>q</jats:italic>
            &lt; 0.1), suggesting bacteriostatic or bactericidal effects within certain populations. Interestingly, carbadox treatment caused greater expression of FIGfams related to all stages of the phage lytic cycle 2 days following the introduction of carbadox (
            <jats:italic>q</jats:italic>
            ≤0.07), suggesting the carbadox-mediated induction of prophages and phage DNA recombination. These effects were diminished by 7 days of continuous carbadox in the feed, suggesting an acute impact. Additionally, the viromes included a few genes that encoded resistance to tetracycline, aminoglycoside, and beta-lactam antibiotics but these did not change in frequency over time or with treatment. The results show decreased bacterial growth and metabolism, prophage induction, and potential transduction of bacterial fitness genes in swine gut bacterial communities as a result of carbadox administration.
          </jats:p>
          <jats:p>
            <jats:bold>IMPORTANCE</jats:bold>
            FDA regulations on agricultural antibiotic use have focused on antibiotics that are important for human medicine. Carbadox is an antibiotic not used in humans but frequently used on U.S. pig farms. It is important to study possible side effects of carbadox use because it has been shown to promote bacterial evolution, which could indirectly impact antibiotic resistance in bacteria of clinical importance. Interestingly, the present study shows greater prophage gene expression in feces from carbadox-fed animals than in feces from nonmedicated animals 2 days after the initiation of in-feed carbadox treatment. Importantly, the phage genetic material isolated in this study contained genes that could provide resistance to antibiotics that are important in human medicine, indicating that human-relevant antibiotic resistance genes are mobile between bacteria via phages. This study highlights the collateral effects of antibiotics and demonstrates the need to consider diverse antibiotic effects whenever antibiotics are being used or new regulations are considered.
          </jats:p>",0
Illumina MiSeq 16S amplicon sequence analysis of bovine respiratory disease associated bacteria in lung and mediastinal lymph node tissue,No abstract available,0
Identification of avian influenza virus subtype H9N2 in chicken farms in Indonesia,No abstract available,0
"Molecular identification and characterization of novel coronaviruses infecting graylag geese (Anser anser), feral pigeons (Columbia livia) and mallards (Anas platyrhynchos)","<jats:p>In light of the finding of a previously unknown coronavirus as the aetiology of the severe acute respiratory syndrome (SARS), it is probable that other coronaviruses, than those recognized to date, are circulating in animal populations. Here, the results of a screening for coronavirus are presented, using a universal coronavirus RT-PCR, of the bird species graylag goose (<jats:italic>Anser anser</jats:italic>), feral pigeon (<jats:italic>Columbia livia</jats:italic>) and mallard (<jats:italic>Anas platyrhynchos</jats:italic>). Coronaviruses were found in cloacal swab samples from all the three bird species. In the graylag goose, 40 of 163 sampled birds were coronavirus positive, whereas two of 100 sampled pigeons and one of five sampled mallards tested positive. The infected graylag geese showed lower body weights compared with virus-negative birds, suggesting clinical significance of the infection. Phylogenetic analyses performed on the replicase gene and nucleocapsid protein sequences, indicated that the novel coronaviruses described in the present study all branch off from group III coronaviruses. All the novel avian coronaviruses harboured the conserved s2m RNA structure in their 3′ untranslated region, like other previously described group III coronaviruses, and like the SARS coronavirus. Sequencing of the complete nucleocapsid gene and downstream regions of goose and pigeon coronaviruses, evidenced the presence of two additional open reading frames for the goose coronavirus with no sequence similarity to known proteins, but with predicted transmembrane domains for one of the encoded proteins, and one additional open reading frame for the pigeon coronavirus, with a predicted transmembrane domain, downstream of the nucleocapsid gene.</jats:p>",0
Phylogenetic analysis of bovine pestiviruses: testing the evolution of clinical symptoms,"<jats:title>Abstract</jats:title><jats:p>This study presents a phylogenetic analysis of 115 bovine pestiviruses. A sequence data set from the 5′ untranslated genomic region was analyzed with maximum parsimony, bootstrapping and parsimony jackknifing. We tested for the proposed classifications of the group and analyzed the evolution of the symptoms associated with<jats:italic>Pestivirus</jats:italic>infections in bovines. Based on the historical framework provided by our phylogenetic trees, we also characterized the extent and importance of contamination caused in biologicals by the virus. Our phylogenetic analyses showed that the previously defined genotypes are monophyletic, except for genotype 1a. Based on our cladograms, we propose the existence of more than 12 monophyletic groups within the species BVDV 1. The mapping of clinical symptoms suggests that the emergence of some genotypes could have been driven by a change in the pathogenic process.<jats:italic>Enteric Problems</jats:italic>appear to be ancestral, while<jats:italic>Reproductive</jats:italic>and<jats:italic>Respiratory Problems</jats:italic>arise with the emergence of genotypes<jats:italic>1b</jats:italic>,<jats:italic>1d</jats:italic>and the herein‐proposed genotype<jats:italic>Arg 1</jats:italic>. The distribution of contaminant strains on the cladograms shows that pestiviral contamination is a common process, and also suggests that a contaminated product might be a vehicle for virus dispersion. Implications for virus evolution, virus taxonomy, veterinary medicine and biotechnology are discussed.</jats:p>",0
Homologous recombination in bovine pestiviruses,No abstract available,0
Bat related virus infection: A summary on reports from Thailand,No abstract available,0
Detection of Fowlpox virus carrying distinct genome segments of Reticuloendotheliosis virus,No abstract available,0
"West Nile virus lineage 2 infection in a blood donor from Vienna, Austria, August 2014",No abstract available,0
Generation of henipavirus nucleocapsid proteins in yeast Saccharomyces cerevisiae,No abstract available,0
"The
            <i>MET</i>
            Gene Is a Common Integration Target in Avian Leukosis Virus Subgroup J-Induced Chicken Hemangiomas","<jats:title>ABSTRACT</jats:title>
          <jats:p>
            Avian leukosis virus subgroup J (ALV-J) is a simple retrovirus that can cause hemangiomas and myeloid tumors in chickens and is currently a major economic problem in Asia. Here we characterize ALV-J strain PDRC-59831, a newly studied U.S. isolate of ALV-J. Five-day-old chicken embryos were infected with this virus, and the chickens developed myeloid leukosis and hemangiomas within 2 months after hatching. To investigate the mechanism of pathogenesis, we employed high-throughput sequencing to analyze proviral integration sites in these tumors. We found expanded clones with integrations in the
            <jats:italic>MET</jats:italic>
            gene in two of the five hemangiomas studied. This integration locus was not seen in previous work characterizing ALV-J-induced myeloid leukosis.
            <jats:italic>MET</jats:italic>
            is a known proto-oncogene that acts through a diverse set of signaling pathways and is involved in many neoplasms. We show that tumors harboring
            <jats:italic>MET</jats:italic>
            integrations exhibit strong overexpression of
            <jats:italic>MET</jats:italic>
            mRNA.
          </jats:p>
          <jats:p>
            <jats:bold>IMPORTANCE</jats:bold>
            These data suggest that ALV-J induces oncogenesis by insertional mutagenesis, and integrations in the
            <jats:italic>MET</jats:italic>
            oncogene can drive the overexpression of
            <jats:italic>MET</jats:italic>
            and contribute to the development of hemangiomas.
          </jats:p>",0
Common Viral Integration Sites Identified in Avian Leukosis Virus-Induced B-Cell Lymphomas,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            Avian leukosis virus (ALV) induces B-cell lymphoma and other neoplasms in chickens by integrating within or near cancer genes and perturbing their expression. Four genes—
            <jats:italic>MYC</jats:italic>
            ,
            <jats:italic>MYB</jats:italic>
            ,
            <jats:italic>Mir-155</jats:italic>
            , and
            <jats:italic>TERT</jats:italic>
            —have previously been identified as common integration sites in these virus-induced lymphomas and are thought to play a causal role in tumorigenesis. In this study, we employ high-throughput sequencing to identify additional genes driving tumorigenesis in ALV-induced B-cell lymphomas. In addition to the four genes implicated previously, we identify other genes as common integration sites, including
            <jats:italic>TNFRSF1A</jats:italic>
            ,
            <jats:italic>MEF2C</jats:italic>
            ,
            <jats:italic>CTDSPL</jats:italic>
            ,
            <jats:italic>TAB2</jats:italic>
            ,
            <jats:italic>RUNX1</jats:italic>
            ,
            <jats:italic>MLL5</jats:italic>
            ,
            <jats:italic>CXorf57</jats:italic>
            , and
            <jats:italic>BACH2</jats:italic>
            . We also analyze the genome-wide ALV integration landscape
            <jats:italic>in vivo</jats:italic>
            and find increased frequency of ALV integration near transcriptional start sites and within transcripts. Previous work has shown ALV prefers a weak consensus sequence for integration in cultured human cells. We confirm this consensus sequence for ALV integration
            <jats:italic>in vivo</jats:italic>
            in the chicken genome.
          </jats:p>
          <jats:p>
            <jats:bold>IMPORTANCE</jats:bold>
            Avian leukosis virus induces B-cell lymphomas in chickens. Earlier studies showed that ALV can induce tumors through insertional mutagenesis, and several genes have been implicated in the development of these tumors. In this study, we use high-throughput sequencing to reveal the genome-wide ALV integration landscape in ALV-induced B-cell lymphomas. We find elevated levels of ALV integration near transcription start sites and use common integration site analysis to greatly expand the number of genes implicated in the development of these tumors. Interestingly, we identify several genes targeted by viral insertions that have not been previously shown to be involved in cancer.
          </jats:p>",0
Detection of hepatitis E virus in archived German wild boar serum samples,No abstract available,0
Genetic heterogeneity of bovine viral diarrhoea virus (BVDV) isolates from Turkey: Identification of a new subgroup in BVDV-1,No abstract available,0
Virus propagation in a swine monocyte cell line.,No abstract available,0
Full-length infectious clone of an Iranian isolate of chicken anemia virus,No abstract available,0
Partial sequence of the DNA-dependent DNA polymerase gene of fowl adenoviruses: A reference panel for a general diagnostic PCR in poultry,"<jats:p>Adenoviruses are frequent infectious agents in different poultry species. The traditional, serological typing of new isolates by virus neutralisation tests is now in transition to be replaced by PCR and sequencing. The first PCRs, recommended for the detection of adenoviruses, had been designed to target the gene of the major capsid protein, the hexon. In birds, members of three different genera of the family<jats:italic>Adenoviridae</jats:italic>may occur. Accordingly, three specific hexon PCRs had to be elaborated for the detection of adenoviruses in poultry. A significantly more sensitive PCR, targeting the viral DNA-dependent DNA polymerase gene, has been described recently. This method proved to be an efficient alternative for the general detection of adenoviruses irrespective of their genus affiliation. Fowl adenoviruses (FAdVs), isolated from chicken to date, comprise twelve serotypes classified into five virus species (FAdV-A to E). The polymerase gene sequence has been determined yet only from three FAdV types representing three species. In the present work, the panel of polymerase gene sequences was completed with those of the rest of FAdVs. The newly determined sequences will facilitate the identification of new FAdV isolates as an existing species or as a putative new FAdV. Once the polymerase sequence is known, more specific PCRs for the amplification of the hexon and other genes can be designed and performed according to the preliminary species classification.</jats:p>",0
Japanese encephalitis in a 114-month-old cow: pathological investigation of the affected cow and genetic characterization of Japanese encephalitis virus isolate,No abstract available,0
Genetic reclassification of porcine enteroviruses,"<jats:p>The genetic diversity of porcine teschoviruses (PTVs; previously named porcine enterovirus 1) and most serotypes of porcine enteroviruses (PEVs) was studied. Following the determination of the major portion of the genomic sequence of PTV reference strain Talfan, the nucleotide and derived amino acid sequences of the RNA-dependent RNA polymerase (RdRp) region, the capsid VP2 region and the 3′ non-translated region (3′-NTR) were compared among PTVs and PEVs and with other picornaviruses. The sequences were obtained by RT–PCR and 3′-RACE with primers based on the sequences of Talfan and available PEV strains. Phylogenetic analysis of RdRp/VP2 and analysis of the predicted RNA secondary structure of the 3′-NTR indicated that PEVs should be reclassified genetically into at least three groups, one that should be assigned to PTVs and two PEV subspecies represented by strain PEV-8 V13 and strain PEV-9 UKG410/73.</jats:p>",0
Co-circulation of three clusters of 793/B-like avian infectious bronchitis virus genotypes in Iranian chicken flocks,No abstract available,0
(Highly pathogenic) avian influenza as a zoonotic agent,No abstract available,0
Serologic classification of feline caliciviruses by plaque-reduction neutralization and immunodiffusion.,No abstract available,0
Evidence of the co-circulation of enteric viruses in sewage and in the population of Greater Cairo,No abstract available,0
A simple method for the parallel deep sequencing of full influenza A genomes,No abstract available,0
"Nucleotide sequence of avian carcinoma virus MH2: two potential onc genes, one related to avian virus MC29 and the other related to murine sarcoma virus 3611.","<jats:p>The 5.2-kilobase (kb) RNA genome of avian carcinoma virus MH2 has the genetic structure 5'-delta gag (0.2 kb)- mht (1.2 kb)-myc (1.4 kb)-c (0.4 kb)-poly(A) (0.2 kb)-3'. delta gag is a partial retroviral core protein gene, mht and myc are cell-derived MH2-specific sequences, and c is the 3'-terminal retroviral vector sequence. Here we have determined the nucleotide sequence of 3.5 kb from the 3' end of delta gag to the 3' end of molecularly cloned proviral MH2 DNA, in order to elucidate the genetic structure of the virus and to compare it with other mht - and myc-containing oncogenic viruses as well as with the chicken proto-myc gene. The following results were obtained: (i) delta gag- mht forms a hybrid gene with a contiguous reading frame of 2682 nucleotides that terminates with a stop codon near the 3' end of mht . The 3' 969 nucleotides of mht up to the stop codon are 80% sequence related to the onc-specific raf sequence of murine sarcoma virus 3611 (94% homologous at the deduced amino acid level). (ii) The myc sequence is preceded by an RNA splice acceptor site shared with the cellular proto-myc gene, beyond which it is colinear up to a 3'-termination codon and 40 noncoding nucleotides with the myc sequences of avian retrovirus MC29 and chicken proto-myc. Thus, myc forms, together with a 5' retroviral exon, a second MH2-specific gene. (iii) myc is followed by the 3'-terminal c region of about 400 nucleotides, which is colinear with that of Rous sarcoma virus except for a substitution near the 5' end of the long terminal repeat. It is concluded that MH2 contains two genes with oncogenic potential, the delta gag- mht gene, which is closely related to the delta gag-raf transforming gene of MSV 3611, and the myc gene, which is related to the transforming gene of MC29. Furthermore, it may be concluded that the cellular proto-onc genes, which on sequence transduction become viral onc genes, are a small group because among the 19 known onc sequences, 5 are shared by different taxonomic groups of viruses of which the mht /raf homology is the closest determined so far.</jats:p>",0
"Impact of Coxsackievirus A6 emergence on hand, foot, and mouth disease epidemic in Osaka City, Japan","<jats:sec><jats:label /><jats:p>Hand, foot, and mouth disease (HFMD) is an acute febrile illness characterized by fever; sore throat; and vesicular eruptions on the hands, feet, and oral mucosa. Until 2010, HFMD was predominantly associated with enterovirus (EV) A71 and coxsackievirus (CV) A16 in Japan. In 2011, CV‐A6 emerged as a primary causative agent, causing the largest HFMD epidemic in Japan since 1981. Since then, CV‐A6 has caused large HFMD epidemics every 2 years. The phylogenetic analysis of complete Viral Protein 1 (VP1) sequences revealed that most CV‐A6 strains detected from 2011 to 2015 in Osaka City were classified into a different clade compared with CV‐A6 strains detected from 1999 until 2009. The majority of CV‐A6 strains detected in 2011 and most CV‐A6 strains detected from 2013 to 2015 were mainly divided into two distinct genetic groups. Each epidemic strain carried unique amino acid substitutions in the presumed DE, EF, and GH loops of the VP1 protein that is exposed on the surface of the virion. There is a possibility that the appearance of substitutions on the surface of the virion and an accumulation of a susceptible population are significant factors in recent HFMD epidemics.</jats:p></jats:sec>",0
Genetic characterization of highly pathogenic avian influenza A H5N8 viruses isolated from wild birds in Egypt,No abstract available,0
