title,abstract,label
Effects of Isoflavones and Soybeans Fermented with<i>Bacillus subtilis</i>on Lipopolysaccharide-Induced Production of Tumor Necrosis Factor-α and Fibrinolysis<i>In Vivo</i>,No abstract available,0
Low Osmolality Contrast Media and Metabolic Changes in the Myocardium During Free and Reduced Coronary Flow in the Dog,No abstract available,0
Effect of the Viscosity or Deacetylation Degree of Chitosan on Fecal Fat Excreted from Rats Fed on a High-fat Diet,No abstract available,0
SNAP-29-mediated Modulation of Synaptic Transmission in CulturedHippocampalNeurons,No abstract available,0
[Effect of lithium chloride on the excitability of the subcortical structures of the rabbit brain].,No abstract available,0
[The effect of stimulation of the adrenergic receptors on the frequency depression of the temporal parameters of the action potential in the right atrium of rats].,Ross Fiziol Zh Im I M Sechenova,0
Efficacy of a long‐acting C‐peptide analogue against peripheral neuropathy in streptozotocin‐diabetic mice,"<jats:sec><jats:title>Aims</jats:title><jats:p>To investigate the efficacy of a pegylated <jats:styled-content style=""fixed-case"">C</jats:styled-content>‐peptide (<jats:styled-content style=""fixed-case"">P</jats:styled-content>eg‐<jats:styled-content style=""fixed-case"">C</jats:styled-content>‐peptide) against indices of peripheral neuropathy in a mouse model of type 1 diabetes and to compare efficacy of this <jats:styled-content style=""fixed-case"">C</jats:styled-content>‐peptide analogue against that of the native molecule.</jats:p></jats:sec><jats:sec><jats:title>Methods</jats:title><jats:p><jats:styled-content style=""fixed-case"">C57Bl</jats:styled-content>/6 mice were injected with two consecutive doses of streptozotocin (<jats:styled-content style=""fixed-case"">STZ</jats:styled-content>) to induce type 1 diabetes. Mice were treated twice daily with native <jats:styled-content style=""fixed-case"">C</jats:styled-content>‐peptide [0.4–1.3 mg/kg subcutaneously (s.c.)] or twice weekly with <jats:styled-content style=""fixed-case"">P</jats:styled-content>eg‐<jats:styled-content style=""fixed-case"">C</jats:styled-content>‐peptide (0.1–1.3 mg/kg s.c.) for 20 weeks. Motor and sensory nerve conduction velocities, thermal and tactile responses and rate dependent <jats:styled-content style=""fixed-case"">H</jats:styled-content>‐wave depression were assessed after 20 weeks of diabetes. Foot skin intraepidermal fibres and corneal nerves were counted, and sciatic nerve substance <jats:styled-content style=""fixed-case"">P</jats:styled-content> and plasma <jats:styled-content style=""fixed-case"">C</jats:styled-content>‐peptide levels were also determined.</jats:p></jats:sec><jats:sec><jats:title>Results</jats:title><jats:p>After 5 months of <jats:styled-content style=""fixed-case"">STZ</jats:styled-content>‐induced diabetes, mice exhibited significant motor and sensory nerve conduction slowing, thermal hypoalgesia, tactile allodynia and attenuation of rate‐dependent depression of the <jats:styled-content style=""fixed-case"">H</jats:styled-content> reflex. These functional disorders were accompanied by nerve substance <jats:styled-content style=""fixed-case"">P</jats:styled-content> depletion but not loss of small sensory fibres in the hind paw epidermis or the cornea. The efficacy of twice‐daily treatment with native <jats:styled-content style=""fixed-case"">C</jats:styled-content>‐peptide in preventing these disorders was matched or exceeded by twice‐weekly treatment with <jats:styled-content style=""fixed-case"">P</jats:styled-content>eg‐<jats:styled-content style=""fixed-case"">C</jats:styled-content>‐peptide. Both native and <jats:styled-content style=""fixed-case"">P</jats:styled-content>eg‐<jats:styled-content style=""fixed-case"">C</jats:styled-content>‐peptide also increased corneal nerve occupancy in the sub‐basal nerve plexus of control rats.</jats:p></jats:sec><jats:sec><jats:title>Conclusions</jats:title><jats:p>These data identify actions of <jats:styled-content style=""fixed-case"">C</jats:styled-content>‐peptide against novel and clinically pertinent aspects of diabetic neuropathy in mice and also establish <jats:styled-content style=""fixed-case"">P</jats:styled-content>eg‐<jats:styled-content style=""fixed-case"">C</jats:styled-content>‐peptide as a long‐acting therapeutic method of potential clinical value.</jats:p></jats:sec>",0
"Changes in intestinal and hepatic thyroid hormone deiodination during spontaneous metamorphosis of the sea lamprey,Petromyzon marinus",No abstract available,0
Effect of Soy Diets and Equol on Female Depressive Behaviors and Body Weight in Long‐Evans Rats,"<jats:sec><jats:label /><jats:p>In five different studies we examined the effect of soy‐containing diets and equol injections on depression, serotonin levels, weight gain and white adipose tissue (WAT) deposition of female Long‐Evans rats in various stages of life. In these experiments the rats were intact, ovariectomized or experienced natural ovarian failure (NOF). The results of all the experiments will be presented, but experiment 5 is covered here due to space limitations. From conception the female rats were exposed to either: a) a soy‐rich (Phyto‐600) or b) low‐soy diet (Phyto‐low). After approximately 290 days all the rats experienced NOF. At 330 days‐old the animals were examined in the Porsolt forced swim test (PFST). One month later the animals were again tested in the PFST [after the animals fed the Phyto‐low diet were injected with equol (@ 5 mg/kg/day) for one week]. At the first PFST, serotonin levels and mobility were decreased in the Phyto‐low fed animals compared to the Phyto‐600 animals. After the equol injections the differences in the measured parameters by treatment disappeared. Equol increased mobility in aged‐female rats that had undergone NOF and increased serotonin levels comparable to Phyto‐600 fed animals. In all the studies, animals fed a soy‐rich diet decreased body weight and adipose tissue deposition vs. a low‐soy diet. (Grant Support: USDA 2004‐01811)</jats:p></jats:sec>",0
Look what the cat dragged in: do parasites contribute to human cultural diversity?,No abstract available,0
Increased NR2A:NR2B ratio compresses long-term depression range and constrains long-term memory,No abstract available,0
Lithium Treatment Blocks Long-Term Synaptic Depression in the Striatum,No abstract available,0
ACS Chemical Neuroscience Molecule Spotlight on Valdoxen,No abstract available,0
Effect of long-term administration of tolbuamide & phenformin to normal rats on the metabolism of glycosaminoglycans L-glutamine: D-fructose-6-phosphate aminotransferase activity of the liver & aorta.,No abstract available,0
In Vivo Release of Catecholamines from Xenogeneic Chromaffin Cell Grafts with Antidepressive Activity,No abstract available,0
Characteristics of oral movements in rats during and after chronic haloperidol and fluphenazine administration,No abstract available,0
Liver cancer is induced by a subnecrogenic dose of DENA when associated with fasting/refeeding: role of glutathione-transferase and lipid peroxidation,No abstract available,0
Regular Moderate or Intense Exercise Prevents Depression-Like Behavior without Change of Hippocampal Tryptophan Content in Chronically Tryptophan-Deficient and Stressed Mice,No abstract available,1
Antidepressant actions of lateral habenula deep brain stimulation differentially correlate with CaMKII/GSK3/AMPK signaling locally and in the infralimbic cortex,No abstract available,1
Dopamine enhancement and depression of glutamate-regulated calcium and electrical activity in hypothalamic neurons,"<jats:p> 1. The neurotransmitter dopamine is found throughout the hypothalamus both in cell bodies and in axons originating from intra- and extrahypothalamic sources. To study the mechanisms of action of dopamine on cultured rat hypothalamic neurons, particularly in relation to Ca2+ regulation, we used Ca2+ digital imaging with fura-2 and whole cell patch-clamp recording. We focused on the modulatory actions of dopamine on glutamate. 2. Dopamine administration had little or no independent effect on intracellular Ca2+. However, in the presence of tetrodotoxin to block action potentials and action-potential-dependent transmitter release, dopamine (10 microM for 2-3 min) caused an increase in glutamate-evoked Ca2+ rises in 22% of 64 neurons and depressed glutamate-evoked Ca2+ rises in an equal number of neurons. Shorter exposure to dopamine reduced the number of responding cells. 3. Dopamine application to neurons with an elevated Ca2+ due to synaptic release of glutamate (in the absence of tetrodotoxin) generally caused a decrease in Ca2+ levels (40% of 106 neurons), but sometimes increased cytosolic Ca2+ (10% of 106 neurons). That dopamine influenced cells differently in conditions of spontaneous activity compared with evoked activity may be due to dopamine effects on presynaptic receptors detected under conditions of ongoing synaptic release of glutamate. 4. Dopamine modulation of glutamate responses was detected at early stages of neuronal development (embryonic day 18 after 2 days in vitro) and also after 60 days in vitro. 5. The D1, D2, and D3 dopamine receptor agonists SKF38393, quinpirole, and 7-OH-DPAT (+/- 7 hydroxy-dipropylaminotetralin) caused a reduction in Ca2+ levels raised by endogenous glutamate release or evoked by exogenous glutamate application. 6. To block the actions of dopamine released by hypothalamic neurons, D1 and D2 dopamine receptor antagonists were used. As with dopamine, dopamine antagonists had no effect on intracellular Ca2+ during glutamate receptor blockade. In the absence of glutamate receptor block, the D1 antagonist SCH23390 (1 microM) reduced Ca2+ in responding cells; in contrast, the D2 antagonist eticlopride (1 microM) generated a delayed increase in Ca2+ levels. 7. Dopamine is known to activate second messengers through G proteins independent of changes in membrane potential or input resistance. Whole cell recording was used to demonstrate that, parallel to the modulation of Ca2+, dopamine exerted a dramatic change in glutamate-mediated electrical activity, generally depressing activity and hyperpolarizing the membrane potential (8 of 15 neurons). In a smaller number of neurons (5 of 15), dopamine enhanced glutamate-mediated excitatory activity. 8. Dopamine-evoked changes in membrane potential were in part mediated through modulation of glutamate actions. Dopamine depressed glutamate-evoked currents in a dose-dependent fashion, with Hill slopes in individual neurons ranging from 0.3 to 0.6. Dopamine could also evoke a direct hyperpolarizing action on hypothalamic neurons in the presence of tetrodotoxin or glutamate receptor blockers, at least in part by opening K+ channels. 9. Glutamate plays an important role as a primary excitatory transmitter within the hypothalamus. Our data support the hypothesis that a major mechanism of dopamine's influence on hypothalamic neurons involves the modulation of glutamate's excitatory action, mostly by inhibition. This is consistent with the hypothesis that modulation of glutamate activity may be an important mechanism of dopamine action throughout the nervous system. </jats:p>",0
Plasticity in serotonin control mechanisms in the gut,No abstract available,0
[Prevention of atherogenic dislipoproteinemias and metabolic disorders in the liver in emotional-pain stress].,No abstract available,0
Repetitive concentric wave-ring spread of oligemia/hyperemia in the sensorimotor cortex accompanying K+-induced spreading depression in rats and cats,No abstract available,0
Mass spectrometry imaging of amino neurotransmitters: a comparison of derivatization methods and application in mouse brain tissue,No abstract available,0
Platelet aggregation inhibitors. VIII. 2-Thioadenine derivatives.,No abstract available,0
The inhibition of long-term potentiation in the rat dentate gyrus by pro-inflammatory cytokines is attenuated in the presence of nicotine,No abstract available,0
Fish Consumption Moderates Depressive Symptomatology in Elderly Men and Women from the IKARIA Study,"<jats:p><jats:italic>Background</jats:italic>. The aim was to examine the association of depressive symptoms with fish eating habits, in elderly individuals.<jats:italic>Methods</jats:italic>. From June to October of 2009, we studied 330 men and 343 women, aged 65 to 100 years, permanent inhabitants of Ikaria Island. Among several characteristics, depression was assessed with the Geriatric Depression scale (GDS range 0–15), while dietary habits through a valid semiquantitative food frequency questionnaire.<jats:italic>Results</jats:italic>. Women had significantly higher values of the GDS compared to men ( versus , ). Participants in the upper tertile of depression scale ate less frequent fish and consumed higher quantities of alcohol, compared to those in the lowest tertile (all ). Regarding fish consumption, 50% of the individuals reported consuming 1-2 times weekly, 32% 3 to 5 times weekly, 11% 2-3 times monthly, while the rest reported rare (4.5%) and everyday (1.2%) consumption. Logistic regression showed that increased fish consumption (&gt;3 times/week versus never/rare) was inversely associated with the odds of having GDS greater the median value (i.e., 4) (, 95% CI: 0.19, 0.61), after controlling for several cofounders.<jats:italic>Conclusion</jats:italic>. Frequent fish consumption in elderly seems to moderate depression mood.</jats:p>",0
"Adenosine Receptor Prodrugs: Synthesis and Biological Activity of Derivatives of Potent, ArSelective Agonists",No abstract available,1
"Influence of yohimbine on xylazine-induced depression of central nervous, gastrointestinal and cardiovascular function in the calf.",No abstract available,0
Selective Kappa Opioid Agonist for Spinal Analgesia Without the Risk of Respiratory Depression,No abstract available,0
Comprehensive analysis of gene expression profiles regulated by fosB gene in brain,No abstract available,0
Intracellular Ca2+ thresholds for induction of excitatory long-term depression and inhibitory long-term potentiation in a cerebellar Purkinje neuron,No abstract available,0
Antidepressant-like effects of methanol extract of Hibiscus tiliaceus flowers in mice,"<jats:title>Abstract</jats:title>
          <jats:sec>
            <jats:title>Background</jats:title>
            <jats:p>
              <jats:italic>Hibiscus tiliaceus</jats:italic> L. (Malvaceae) is used in postpartum disorders. Our purpose was to examine the antidepressant, anxiolytic and sedative actions of the methanol extract of <jats:italic>H. tiliaceus</jats:italic> flowers using animal models.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Methods</jats:title>
            <jats:p>Adult male Swiss albino mice were treated with saline, standard drugs or methanol extract of H. tiliaceus and then subjected to behavioral tests. The forced swimming and tail suspension tests were used as predictive animal models of antidepressant activity, where the time of immobility was considered. The animals were submitted to the elevated plus-maze and ketamine-induced sleeping time to assess anxiolytic and sedative activities, respectively.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Results</jats:title>
            <jats:p>Methanol extract of <jats:italic>H. tiliaceus</jats:italic> significantly decreased the duration of immobility in both animal models of antidepressant activity, forced swimming and tail suspension tests. This extract did not potentiate the effect of ketamine-induced hypnosis, as determined by the time to onset and duration of sleeping time.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Conclusion</jats:title>
            <jats:p>Our results indicate an antidepressant-like profile of action for the extract of <jats:italic>Hibiscus tiliaceus</jats:italic> without sedative side effect.</jats:p>
          </jats:sec>",1
d-Amphetamine attenuates decreased cerebral glucose utilization after unilateral sensorimotor cortex contusion in rats,No abstract available,0
Effects of various levels of dietary <i>Artemisia abyssinica</i> leaves on rats,"<jats:p> Artemisia abyssinica leaves, a traditional medicine for the treatment of various disorders, were fed to male Wistar rats at 2% and 10% of the standard diet for 6 weeks. A 2% A. abyssinica leaf diet was not toxic to rats. Depression in growth, hepatopathy and nephropathy were observed in rats fed a diet containing 10% of A. abyssinica leaves. These findings were accompanied by leukopenia, anaemia and alterations of serum aspartate aminotransferase (AST), alanine aminotransferase (ALT) and gamma glutamyl transferase (GGT) activities with changes in concentrations of total protein, albumin, cholesterol and urea. </jats:p>",0
<i>Cinnamomum cassia</i>: an implication of serotonin reuptake inhibition in animal models of depression,No abstract available,1
Changes in extracellular space volume and geometry induced by cortical spreading depression in immature and adult rats.,Physiol Res,0
Role of Calcium Ions in the Release of ACTH from Rat Pituitary Tissue<i>in Vitro</i>,No abstract available,0
Perivascular nerves contribute to cortical spreading  depression-associated hyperemia in rats,"<jats:p> We investigated the contribution of perivascular nerves and neurotransmitters to cortical spreading depression (CSD)-associated hyperperfusion in the rat. Chronic transection of the nasociliary nerve (NCN, 2 wk before) decreased ipsilateral CSD-associated hyperperfusion by 23 ± 13% (mean ± SD; n = 5, P &lt; 0.05), whereas acute transection of the NCN or sham surgery had no effect ( n = 8). When the NCN and parasympathetic nerve fibers (PSN) were both chronically transected, CSD hyperperfusion was attenuated by 55 ± 19% ( n = 5, P &lt; 0.05). Cerebrovascular reactivity to hypercapnia was not significantly affected. Brain topical superfusion of the muscarinic receptor antagonist atropine (10<jats:sup>−4</jats:sup> M) caused a reduction of CSD hyperperfusion by 41 ± 13% ( n = 5, P &lt; 0.05). The competitive blockade of calcitonin gene-related peptide (CGRP) receptors by CGRP-(8—37) (5 × 10<jats:sup>−7</jats:sup> M) afforded a decrease by 49 ± 19% ( n = 5, P &lt; 0.05), without affecting CO<jats:sub>2</jats:sub> reactivity ( n = 4). The combined application of both CGRP-(8—37) and atropine further attenuated CSD hyperperfusion (by 69 ± 17%, n = 5, P &lt; 0.05). After chronic NCN and PSN transection brain topical superfusion of CGRP-(8—37) (5 × 10<jats:sup>−7</jats:sup> M) reduced CSD hyperperfusion slightly by 9.5 ± 5% ( n = 3). Atropine (10<jats:sup>−4</jats:sup> M) afforded a decrease by 17 ± 6% ( n = 3). These reductions were not statistically significant. We conclude that CSD-associated hyperperfusion is mediated in part by a depolarization of trigeminal sensory and parasympathetic nerve fibers, resulting in a release of vasoactive trigeminal and parasympathetic neurotransmitters. </jats:p>",0
Anoxia on slow inward currents of immature hippocampal neurons,"<jats:p> 1. The effects of brief anoxia (2-4 min) on membrane currents--especially the tetrodotoxin (TTX)-insensitive, Cd2+-sensitive slow inward currents, presumed to be Ca2+ currents--were studied by single-electrode voltage clamp in CA1 and CA3 neurons in submerged hippocampal slices from adult and newborn Wistar rats (PN1-13). 2. In mature neurons, anoxia had no effect on Q-type inward relaxations, but slowly activating C-type outward currents were depressed. The most striking change was the suppression of Ca inward currents (especially the slowly inactivating L-type, by greater than 95%). This effect of anoxia was not sensitive to the N-methyl-D-aspartate (NMDA) receptor blocker, D-aminophosphonovalerate. Anoxia also reversibly abolished the NMDA-evoked inward current. 3. In neurons from newborn animals (PN1-6), Q-type inward relaxations and postanoxic outward currents were very small or undetectable. The slow inward (Ca) currents were smaller than in mature cells, but they showed a clearer separation between low-threshold, fast-inactivating and high-threshold, slowly inactivating currents. Both types of current were more resistant to anoxia (mean depression of L-type was by only 53.3 +/- 5.6%, mean +/- SE). 4. In such immature neurons, the NMDA-evoked inward currents were also more resistant to anoxia. 5. By PN7-13, increasing maturation was reflected in 1) larger voltage-dependent inward currents, 2) increasingly evident Q-type relaxations and postanoxic outward currents, and 3) near-complete blockade of inward currents by anoxia (at PN11-13, mean depression of L-type currents was by 98.5 +/- 1.5%). </jats:p>",0
Impaired Bidirectional Synaptic Plasticity and Procedural Memory Formation in Striatum-Specific cAMP Response Element-Binding Protein-Deficient Mice,"<jats:p>The striatum has a well documented role in procedural learning and memory. However, the synaptic and molecular mechanisms of acquisition and storage of this form of memory remain poorly understood. We examined procedural memory and plasticity in transgenic mice reversibly expressing a dominant-negative cAMP response element-binding protein (CREB) mutant in the dorsal striatum. In these transgenic mice, corticostriatal long-term potentiation and depression are abolished, indicating that CREB function is essential for bidirectional long-term synaptic plasticity in this structure. Importantly, CREB-deficient animals show reversible alterations in several forms of striatum-dependent memory, including footshock avoidance learning and “response” learning in the cross maze. These findings implicate transcriptional regulation by CREB family transcription factors in striatum-dependent information processing and provide the first clear correlation between procedural learning and memory and synaptic plasticity at the corticostriatal synapse.</jats:p>",0
The effects of anandamide signaling enhanced by the FAAH inhibitor URB597 on coping styles in rats,No abstract available,0
[Effect of chronic application of aminorex-fumarate on the pulmonary circulation of the rat].,No abstract available,0
[Does ethanol potentiate GABAergic inhibition?].,No abstract available,0
<i>Riemerella anatipestifer</i>outbreaks in commercial goose flocks and identification of isolates by MALDI-TOF mass spectrometry,No abstract available,0
Antidepressant effect of taurine in diabetic rats,No abstract available,1
Differential gene expression in the respiratory tree of the sea cucumber Apostichopus japonicus during aestivation,No abstract available,0
Norepinephrine-sensitive properties of C-6 astrocytoma cells.,No abstract available,0
Metabolic preconditioning of mammalian cells: mimetic agents for hypoxia lack fidelity in promoting phosphorylation of pyruvate dehydrogenase,No abstract available,0
Timosaponin derivative YY-23 acts as a non-competitive NMDA receptor antagonist and exerts a rapid antidepressant-like effect in mice,No abstract available,1
"A tetracycline derivative, minocycline, reduces inflammation and protects against focal cerebral ischemia with a wide therapeutic window","<jats:p>The only treatment of patients with acute ischemic stroke is thrombolytic therapy, which benefits only a fraction of stroke patients. Both human and experimental studies indicate that ischemic stroke involves secondary inflammation that significantly contributes to the outcome after ischemic insult. Minocycline is a semisynthetic second-generation tetracycline that exerts antiinflammatory effects that are completely separate from its antimicrobial action. Because tetracycline treatment is clinically well tolerated, we investigated whether minocycline protects against focal brain ischemia with a wide therapeutic window. Using a rat model of transient middle cerebral artery occlusion, we show that daily treatment with minocycline reduces cortical infarction volume by 76 ± 22% when the treatment is started 12 h before ischemia and by 63 ± 35% when started even 4 h after the onset of ischemia. The treatment inhibits morphological activation of microglia in the area adjacent to the infarction, inhibits induction of IL-1β-converting enzyme, and reduces cyclooxygenase-2 expression and prostaglandin E<jats:sub>2</jats:sub>production. Minocycline had no effect on astrogliosis or spreading depression, a wave of ionic transients thought to contribute to enlargement of cortical infarction. Treatment with minocycline may act directly on brain cells, because cultured primary neurons were also salvaged from glutamate toxicity. Minocycline may represent a prototype of an antiinflammatory compound that provides protection against ischemic stroke and has a clinically relevant therapeutic window.</jats:p>",0
EFFECTS OF PHOSPHODIESTERASE INHIBITORS ON CYCLIC AMP LEVELS AND ON LIPOLYSIS*,No abstract available,0
Cognitive initiation and depression as predictors of future instrumental activities of daily living among older medical rehabilitation patients,No abstract available,0
Biological activities of isatin and its derivatives.,Acta Pharm,0
GABAA Receptor Kinetics in the Cerebellar Nuclei: Evidence for Detection of Transmitter from Distant Release Sites,No abstract available,0
Concomitant use of tramadol and venlafaxine – evaluation of antidepressant-like activity and other behavioral effects in rats,No abstract available,1
Low concentrations of C<sub>6</sub>‐substituted purines retard the G<sub>0</sub>‐→G<sub>1</sub> transition of bovine lens epithelium cells,No abstract available,0
Role of mitochondrial electron transport complex I in coenzyme Q<sub>1</sub>reduction by intact pulmonary arterial endothelial cells and the effect of hyperoxia,"<jats:p>The objective was to determine the impact of intact normoxic and hyperoxia-exposed (95% O<jats:sub>2</jats:sub>for 48 h) bovine pulmonary arterial endothelial cells in culture on the redox status of the coenzyme Q<jats:sub>10</jats:sub>homolog coenzyme Q<jats:sub>1</jats:sub>(CoQ<jats:sub>1</jats:sub>). When CoQ<jats:sub>1</jats:sub>(50 μM) was incubated with the cells for 30 min, its concentration in the medium decreased over time, reaching a lower level for normoxic than hyperoxia-exposed cells. The decreases in CoQ<jats:sub>1</jats:sub>concentration were associated with generation of CoQ<jats:sub>1</jats:sub>hydroquinone (CoQ<jats:sub>1</jats:sub>H<jats:sub>2</jats:sub>), wherein 3.4 times more CoQ<jats:sub>1</jats:sub>H<jats:sub>2</jats:sub>was produced in the normoxic than hyperoxia-exposed cell medium (8.2 ± 0.3 and 2.4 ± 0.4 μM, means ± SE, respectively) after 30 min. The maximum CoQ<jats:sub>1</jats:sub>reduction rate for the hyperoxia-exposed cells, measured using the cell membrane-impermeant redox indicator potassium ferricyanide, was about one-half that of normoxic cells (11.4 and 24.1 nmol·min<jats:sup>−1</jats:sup>·mg<jats:sup>−1</jats:sup>cell protein, respectively). The mitochondrial electron transport complex I inhibitor rotenone decreased the CoQ<jats:sub>1</jats:sub>reduction rate by 85% in the normoxic cells and 44% in the hyperoxia-exposed cells. There was little or no inhibitory effect of NAD(P)H:quinone oxidoreductase 1 (NQO1) inhibitors on CoQ<jats:sub>1</jats:sub>reduction. Intact cell oxygen consumption rates and complex I activities in mitochondria-enriched fractions were also lower for hyperoxia-exposed than normoxic cells. The implication is that intact pulmonary endothelial cells influence the redox status of CoQ<jats:sub>1</jats:sub>via complex I-mediated reduction to CoQ<jats:sub>1</jats:sub>H<jats:sub>2</jats:sub>, which appears in the extracellular medium, and that the hyperoxic exposure decreases the overall CoQ<jats:sub>1</jats:sub>reduction capacity via a depression in complex I activity.</jats:p>",0
The effect of amphetamine and tyramine on the guinea-pig urinary bladder,No abstract available,1
Selective cholinergic immunolesioning affects synaptic plasticity in developing visual cortex,"<jats:title>Abstract</jats:title><jats:p>Cholinergic neurotransmission is known to affect activity‐dependent plasticity in various areas, including the visual cortex. However, relatively little is known about the exact role of subcortical cholinergic inputs in the regulation of plastic events in this region during early postnatal development. In the present study, synaptic transmission and plasticity in the developing visual cortex were studied following selective immunotoxic removal of the basal forebrain cholinergic afferents in 4‐day‐old rat pups. The lesion produced dramatic cholinergic neuronal and terminal fibre loss associated with decreased mRNA levels for the M<jats:sub>1</jats:sub> and M<jats:sub>2</jats:sub> muscarinic receptors, as well as clear‐cut impairments of long‐term potentiation (LTP) in visual cortex slices. Indeed, after theta burst stimulation of layer IV a long‐term depression (LTD) instead of an LTP was induced in immunolesioned slices. This functional change appears to be due to the lack of cholinergic input as exogenous application of acetylcholine prevented the shift from LTP to LTD. In addition, lesioned rats showed an increased sensitivity to acetylcholine (ACh). While application of 20 µ<jats:sc>m</jats:sc> ACh produced a depression of the field potential in immunolesioned rat slices, in order to observe the same effect in control slices we had to increase ACh concentration to up to 200 µ<jats:sc>m</jats:sc>. Taken together, our results indicate that deprivation of cholinergic input affects synaptic transmission and plasticity in developing visual cortex, suggesting that the cholinergic system could play an active role in the refinement of the cortical circuitry during maturation.</jats:p>",0
Pet therapy and institutionalized elderly: A study on 144 cognitively unimpaired subjects,No abstract available,0
The effect of steroid hydroxylase inhibitors on the rate of reduction of adrenal mitochondrial cytochrome P-450,No abstract available,1
"[Neurophysiological studies with 7-chloro-1,3-dihydro-3-hydroxy-5-phenyl-2H-1,4-benzodiazepin-2-on in animal experiments].",No abstract available,0
Energy Turnover in the Normoxic and Anoxic Turtle Heart,No abstract available,0
The Effect on Total Renal and Tubular Function and Plasma Renin of a Moderate Isotonic Saline Load in Rats Anesthetized with Amytal and Inactin,"<jats:title>Abstract</jats:title><jats:p>The renal effects of i.v. saline loading equal to 1% body weight (b.wt.) were studied in 2 groups of rats:<jats:italic>group I</jats:italic>was anesthetized with Amytal (15 mg/100 g b.wt. plus supplementary doses),<jats:italic>group II</jats:italic>with Inactin (12.5–15.0 mg/100 g b.wt).<jats:italic>In group I</jats:italic>the saline load caused an increase in urine flow (+ 92%), solute excretion (+ 67%), inulin clearance (C<jats:sub>IN</jats:sub>) (+ 24%), PAH clearance (+ 31%) and absolute proximal reabsorption rate (+ 27%). Proximal fractional reabsorption and filtration fraction (FF) remained unchanged, while plasma oncotic pressure (COP) decreased by 10%. Plasma renin fell and there was an inverse relationship between renin concentration and proximal reabsorption rate. In<jats:italic>group II</jats:italic>urine flow and solute excretion increased after saline (+ 85% and 110%, respectively); C<jats:sub>IN</jats:sub>and absolute proximal reabsorption rate was lower than in group I and failed to increase after saline. Proximal fractional reabsorption was also lower and decreased after saline. COP as well as renin decreased as in group I, but no relationship between renin concentration and proximal reabsorption rate could be demonstrated. The data indicate that Inactin depresses both resting proximal tubular reabsorptive capacity and the tubular response to a physiological volume expansion. The results are compatible with the hypothesis that the renin‐angiotensin system is significantly involved in regulation of proximal tubular function, while they are incompatible with the idea that peritubular COP plays any major role in this adjustment.</jats:p>",1
Evaluation of distillers dried grains with solubles as a feed ingredient for broilers,No abstract available,0
Calcium channel block by phenytoin in neuroblastoma x glioma hybrid cells.,No abstract available,0
Dose and timing effect of etomidate on motor evoked potentials elicited by transcranial electric or magnetic stimulation in the monkey and baboon,No abstract available,0
On the potential role of glutamate transport in mental fatigue.,J Neuroinflammation,0
Hormone-Induced Synthesis of DNA by Mammary Gland<i>in Vitro</i>,No abstract available,0
Effects of long-term treatment with the α2-adrenoceptor antagonist mirtazapine on 5-HT neurotransmission,No abstract available,0
Reduction of dopamine-related transcription factors Nurr1 and NGFI-B in the prefrontal cortex in schizophrenia and bipolar disorders,No abstract available,0
Psychopharmacological approach to psychosomatic medicine. Experimental and clinical research.,No abstract available,1
Antidepressants differentially modify the extinction of an aversive memory task in female rats,No abstract available,1
