title,abstract,label
Three-month efficacy and safety of once-daily diltiazem in chronic stable angina pectoris,Am J Cardiol,0
[Increased vagal activity after administration of the calcium antagonist diltiazem in patients with coronary heart disease].,Z Kardiol,0
"Safety and tolerability of losartan potassium, an angiotensin II receptor antagonist, compared with hydrochlorothiazide, atenolol, felodipne ER, and angiotensin-converting enzyme inhibitors for the treatment of systemic hypertension",Am J Cardiol,0
Effectiveness of Enalapril Versus Nifedipine to Antagonize Blood Pressure and the Renal Response to Endothelin in Humans,"<jats:p>
            <jats:italic>Abstract</jats:italic>
            Endothelin-1 infusion into humans to obtain pathophysiological plasma levels causes mild hypertension, strong renal vasoconstriction, and sodium retention. We studied whether oral use of the angiotensin-converting enzyme inhibitor enalapril (20 mg BID) or the calcium channel blocker nifedipine (60 mg OD) could attenuate these effects of endothelin-1 (2.5 ng/kg per minute for 90 minutes) in six healthy volunteers. Endothelin infusion alone increased plasma endothelin from 3.0±0.3 to 8.8±1.0 pmol/L (
            <jats:italic>P</jats:italic>
            &lt;.05). Blood pressure rose by approximately 6 mm Hg (
            <jats:italic>P</jats:italic>
            &lt;.05). Renal function changes were relatively large: Renal blood flow decreased from 941±76 to 729±118 mL/min (
            <jats:italic>P</jats:italic>
            &lt;.05) and glomerular filtration rate from 105±9 to 92±10 mL/min (
            <jats:italic>P</jats:italic>
            &lt;.05); renal vascular resistance increased from 101±7 to 152±20 mm Hg · min/L (
            <jats:italic>P</jats:italic>
            &lt;.05); and sodium excretion decreased from 158±54 to 86±27 μmol/min (
            <jats:italic>P</jats:italic>
            &lt;.05). Enalapril treatment reduced blood pressure from 94±2 to 87±3 mm Hg (
            <jats:italic>P</jats:italic>
            &lt;.05) and prevented the hypertensive response to endothelin. By contrast, despite renal predilatation, endothelin reduced renal blood flow strongly (from 1063±127 to 763±100 mL/min,
            <jats:italic>P</jats:italic>
            &lt;.05), although maximal renal vascular resistance was numerically lower (124±11 mm Hg · min/L) than during endothelin alone (
            <jats:italic>P</jats:italic>
            &lt;.05). Glomerular filtration rate fell from 118±11 to 108±11 mL/min (
            <jats:italic>P</jats:italic>
            &lt;.05). Enalapril did not alter the antinatriuretic effect of endothelin. Nifedipine did not affect blood pressure but prevented the increase caused by endothelin. The endothelin-induced fall in renal blood flow (from 1084±100 to 888±65 mL/min,
            <jats:italic>P</jats:italic>
            &lt;.05) was less than during endothelin infusion alone (
            <jats:italic>P</jats:italic>
            &lt;.05), and maximal renal vascular resistance (111±7 mm Hg · min/L) was lower than in both other experiments (
            <jats:italic>P</jats:italic>
            &lt;.05), whereas glomerular filtration rate was maintained. Nifedipine increased basal sodium excretion (
            <jats:italic>P</jats:italic>
            &lt;.05), which compensated for the decrease observed during superimposed endothelin infusion. In conclusion, both enalapril and nifedipine can counteract the hypertensive effect of endothelin, but nifedipine is more effective in antagonizing the renal effects of endothelin.
          </jats:p>",0
Does Calcium Channel Blockade and (β-Adrenergic Blockade Affect Platelet Function and Fibrinolysis to a Varying Degree?,J Cardiovasc Pharmacol,0
Vascular compliance in sodium-sensitive and sodium-resistant borderline hypertensive patients,Kidney Int,0
[Effect of 3 hypertensive++ agents on ventricular geometry and function].,Med Clin (Barc),0
"Evaluation of the efficacy and safety of oral nicardipine in treatment of urgent hypertension: A multicenter, randomized, double-blind, parallel, placebo-controlled clinical trial",Am Heart J,0
Sustained blood pressure control with controlled-release isradipine,Am J Hypertens,0
Invasive hemodynamic evaluation of sublingual captopril and nifedipine in patients with arterial hypertension after abdominal aortic surgery,Crit Care Med,0
Calcium‐Channel Entry Blocker Therapy for Hypertensive Patients with Concomitant Renal Impairment: A Focus on Isradipine,"<jats:p>In the treatment of hypertension in renally impaired patients, normalization of blood pressure alone may not be sufficient to prevent significant morbidity to the kidneys. Treatment must reduce pressure in the renal vasculature, otherwise glomerular filtration rate and renal plasma flow will continue to deteriorate. Isradipine, a dihydropyridine calcium‐channel blocker, has been investigated as a suitable treatment in this setting. Isradipine maintains glomerular filtration rate, preserves or enhances renal plasma flow, decreases renal vascular resistance, maintains or reduces filtration fraction, and exerts a sustained natriuretic effect, all of which may enable isradipine to slow the rate of progression of renal deterioration. In addition, isradipine may decrease proteinuria and may decrease glomerular capillary pressure by dilating both the efferent and afferent arterioles. Unlike older calcium‐channel blockers, isradipine exhibits minimal cardiodepressant activity and is not associated with any negative inotropic effects. It is metabolized in the liver and dosage adjustments may not be necessary when administered to patients with renal insufficiency. Isradipine has a favorable renal effect profile and also has several properties that meet the requirements of other patient populations where an extra measure of antihypertensive safety is required, such as diabetics, dialysis patients, and transplant recipients. Side effects with isradipine are usually mild and transient, occurring in a dose‐dependent manner.</jats:p>",0
24 h anti-anginal and anti-ischaemic effects with once daily felodipine,Eur Heart J,0
The Effects of Nonsteroidal Anti-inflammatory Drugs on Blood Pressures of Patients With Hypertension Controlled by Verapamil,Arch Intern Med,0
"[Treatment of hypertension with a fixed calcium antagonist-diuretic combination. Observations from treatment of 5,595 patients].",Fortschr Med,0
"Dose‐Ranging Study of a New, Once‐Daily Diltiazem Formulation for Patients with Stable Angina","<jats:p>A double‐blind safety and efficacy dose‐ranging study was conducted with a new, once‐daily, extended‐release (XR) diltiazem hydrochloride formulation (Dilacor XR®, Rhǒne‐Poulenc Rorer, Collegeville, PA) in 189 patients with chronic stable angina pectoris. After a 2‐week placebo lead‐in phase, the patients were randomly assigned to 1 of 4 once‐daily, fixed‐dose treatment groups: placebo, XR diltiazem 120 mg, 240 mg, or 480 mg. Extended‐release diltiazem, at 240‐mg and 480‐mg once‐daily doses, significantly improved (P &lt; .05) total exercise time during treadmill exercise tolerance testing after 2 weeks of treatment when assessed 24 hours after the previous dose. These increasing doses of XR diltiazem were associated with incremental improvements in exercise tolerance. Outpatient function, as assessed by frequency of anginal attacks, nitroglycerin use, and ambulatory electrocardiogram (Holter, Scole Engineering Culver City, CA) monitoring of ischemic events, was also improved by XR diltiazem. This extended‐release diltiazem formulation can be clinically titrated within the 120‐ to 480‐mg dosing range, permitting effective once‐daily administration for treating chronic stable angina.</jats:p>",0
"Metabolic effects of anti-hypertensive treatment with nifedipine or furosemide: a double-blind, cross-over study.",J Hum Hypertens,0
Do changes in dietary salt influence blood pressure of hypertensive patients pharmacologically controlled with verapamil? The Salt-Switching-Study (SSS).,J Hum Hypertens,0
[The efficacy and safety of slow-release nicardipine vs nifedipine in angina].,Minerva Cardioangiol,0
Pharmacologic management of preterm labor,Semin Perinatol,0
[Prospective study of the effects of an angiotensin converting enzyme inhibitor and a beta blockader on the structure and function of resistant arteries in mild essential hypertension].,Arch Mal Coeur Vaiss,0
Effects of intensified blood-pressure reduction on renal function and albumin excretion in primary hypertensionAddition of felodipine or ramipril to long-term treatment with β-blockade,Am J Hypertens,0
Combined terazosin and verapamil therapy in essential hypertensionHemodynamic and pharmacokinetic interactions,Am J Hypertens,0
Assessment of blood pressure during naproxen therapy in hypertensive patients treated with nicardipine,Am J Hypertens,0
The efficacy and safety of once-daily nifedipine: the coat-core formulation compared with the gastrointestinal therapeutic system formulation in patients with mild-to-moderate diastolic hypertension,Clin Ther,0
The costs and effects of switching calcium channel blockers: evidence from Medicaid claims data,Clin Ther,0
Selection of medical treatment in stable angina pectoris: Results of the International Multicenter Angina Exercise (IMAGE) study,J Am Coll Cardiol,0
"Placebo-controlled evaluation of three doses of a controlled-onset, extended-release formulation of verapamil in the treatment of stable angina pectoris",Am J Cardiol,0
Low Dose Combination Antihypertensive Therapy Additional Efficacy Without Additional Adverse Effects?,Drug Saf,0
Efficacy and safety of the 200–300 mg sustained release formulation of diltiazem administered once daily in patients with stable angina,Eur J Clin Pharmacol,0
"Comparison of efficacy of nisoldipine, metoprolol, and isosorbide dinitrate in patients with stable exertional angina: a randomized, cross-over, placebo-controlled study",Int J Cardiol,0
Favourable interaction of calcium antagonist plus ACE inhibitor on cardiac haemodynamics in treating hypertension: rest and effort evaluation.,J Hum Hypertens,0
Assessment of effects of two anti-hypertensive regimens on overall cardiovascular risk.,J Hum Hypertens,0
Placebo controlled trial of felodipine in patients with mild to moderate heart failure. UK Study Group.,Br Heart J,1
AHA president's letter.,Circulation,0
Hypertension in Pregnancy,Drugs,0
Isradipine,Drugs,0
Clinical efficacy of force titrated doses of diltiazem extended-release a placebo controlled study,Am J Hypertens,0
"Medical treatment to reduce total ischemic burden: Total ischemic burden bisoprolol study (TIBBS), a multicenter trial comparing bisoprolol and nifedipine",J Am Coll Cardiol,0
Efficacy and safety ofdigoxin alone and in combination with low-dosediltiazem orbetaxolol to control ventricular rate in chronic atrial fibrillation,Am J Cardiol,1
The Hypertension in the Very Elderly Trial (HYVET),Drugs Aging,0
Long-term clinical effect of nilvadipine in patients with chronic heart failure: A double-blind placebo-controlled study,Heart Vessels,0
Comparison of Five Antihypertensive Monotherapies and Placebo for Change in Left Ventricular Mass in Patients Receiving Nutritional-Hygienic Therapy in the Treatment of Mild Hypertension Study (TOMHS),"<jats:p>
            <jats:italic>Background</jats:italic>
            Increased left ventricular mass (LVM) by echocardiography is associated with increased risk of cardiovascular disease. Thus, it is of interest to compare the effects of both pharmacological and nonpharmacological approaches to the treatment of hypertension on reduction of LVM.
          </jats:p>
          <jats:p>
            <jats:italic>Methods and Results</jats:italic>
            Changes in LV structure were assessed by M-mode echocardiograms in a double-blind, placebo-controlled clinical trial of 844 mild hypertensive participants randomized to nutritional-hygienic (NH) intervention plus placebo or NH plus one of five classes of antihypertensive agents: (1) diuretic (chlorthalidone), (2) β-blocker (acebutolol), (3) α-antagonist (doxazosin mesylate), (4) calcium antagonist (amlodipine maleate), or (5) angiotensin-converting enzyme inhibitor (enalapril maleate). Echocardiograms were performed at baseline, at 3 months, and annually for 4 years. Changes in blood pressure averaged 16/12 mm Hg in the active treatment groups and 9/9 mm Hg in the NH only group. All groups showed significant decreases (10% to 15%) in LVM from baseline that appeared at 3 months and continued for 48 months. The chlorthalidone group experienced the greatest decrease at each follow-up visit (average decrease, 34 g), although the differences from other groups were modest (average decrease among 5 other groups, 24 to 27 g). Participants randomized to NH intervention only had mean changes in LVM similar to those in the participants randomized to NH intervention plus pharmacological treatment. The greatest difference between groups was seen at 12 months, with mean decreases ranging from 35 g (chlorthalidone group) to 17 g (acebutolol group) (
            <jats:italic>P</jats:italic>
            =.001 comparing all groups). Within-group analysis showed that changes in weight, urinary sodium excretion, and systolic BP were moderately correlated with changes in LVM, being statistically significant in most analyses.
          </jats:p>
          <jats:p>
            <jats:italic>Conclusions</jats:italic>
            NH intervention with emphasis on weight loss and reduction of dietary sodium is as effective as NH intervention plus pharmacological treatment in reducing echocardiographically determined LVM, despite a smaller decrease in blood pressure in the NH intervention only group. A possible exception is that the addition of diuretic (chlorthalidone) may have a modest additional effect on reducing LVM.
          </jats:p>",0
[Isradipine versus diltiazem in the treatment of stable effort angina pectoris: ergometric evaluation in a crossover double-blind study].,G Ital Cardiol,0
Effect of Two Different Therapeutic Approaches on Total and Cardiovascular Mortality in a Cardiovascular Study in the Elderly (CASTEL).,Jpn Heart J,0
Effects of isosorbide dinitrate and nicardipine hydrochloride on postprandial blood pressure in elderly patients with stable angina pectoris or healed myocardial infarction,Am J Cardiol,0
"At equipotent doses, isradipine is better tolerated than amlodipine in patients with mild‐to‐moderate hypertension: a double‐blind, randomized, parallel‐group study.","<jats:p>1. The objective of this double‐blind parallel‐group study was to compare the tolerability of isradipine and amlodipine, specifically, the side‐effects known to be related to the use of dihydropyridine calcium antagonists. 2. A total of 205 patients with mild‐to‐moderate essential hypertension were randomized to receive either the sustained‐ release (SRO) formulation of isradipine (n = 103) or amlodipine (n = 102), both at dosages of 5 mg once daily. Blood pressure measurements were taken at the end of the dosing interval to assess the antihypertensive efficacy of the two drugs. 3. Adverse reactions were assessed in two ways: a) spontaneously reported adverse events were recorded and investigated in depth for severity, duration, relation to the study drug, and outcome; b) a questionnaire was used to elicit specific adverse reactions known to be related to the use of dihydropyridine calcium antagonists which were evaluated for severity, duration, relation to the study drug, and outcome. 4. After 6 weeks of active treatment, both isradipine and amlodipine reduced mean sitting systolic/diastolic blood pressure: from 165.1/100.1 to 145.2/89.7 mm Hg with isradipine; and from 164.1/100.6 to 145.7/90.5 mm Hg with amlodipine. There was no difference in antihypertensive effect between isradipine and amlodipine (95% CI: ‐3.73 to 4.73 and ‐1.89 to 3.49 for differences in systolic and diastolic blood pressure, respectively). 5. The number of patients spontaneously reporting adverse events was significantly higher (P = 0.02; 95% CI: 3.1 to 26.7%) with amlodipine (33.3%) than with isradipine (18.4%).(ABSTRACT TRUNCATED AT 250 WORDS)</jats:p>",0
[Esmolol as a bolus for prevention of sympathetic adrenergic reactions following induction of anesthesia].,Anaesthesist,0
[Fasting and postprandial lipids and lipoproteins during the chronic administration of antihypertensive drugs].,Arch Inst Cardiol Mex,0
[Amiodarone and verapamil/quinidine in treatment of patients with chronic atrial fibrillation].,Z Kardiol,0
[Sotalol and quinidine/verapamil (Cordichin) in chronic atrial fibrillation--conversion and 12-month follow-up--a randomized comparison].,Z Kardiol,0
Urinary Albumin and N-Acetyl-β-D-Glucosaminidase Excretions in Mild Hypertension,Am J Hypertens,0
A multicentre study to compare the therapeutic efficacy of sustained-release diltiazem and enalapril in the treatment of patients with mild to moderate hypertension.,Br J Clin Pract,0
Postoperative Antiarrhythmic Effects of Diltiazem in Patients Undergoing Coronary Bypass Grafting,Cardiology,0
"Within-patient correlation between the antihypertensive effects of atenolol, lisinopril and nifedipine",J Hypertens,0
"Effect of amlodipine, atenolol and their combination on myocardial ischemia during treadmill exercise and ambulatory monitoring",J Am Coll Cardiol,0
"[Use of nifedipine in elderly patients with essential hypertension: patient compliance, safety and efficacy of therapy].",Pol Tyg Lek,0
"The Hypertension Optimal Treatment (HOT) Study—Patient Characteristics: Randomization, Risk Profiles, and Early Blood Pressure Results",Blood Press,0
Effects of atenolol and diltiazem‐SR on exercise and pressure load in hypertensive patients,"<jats:title>Abstract</jats:title><jats:p>The effects of monotherapy with atenolol or diltiazem‐SR on blood pressure, 24‐h blood pressure (BP) load, and exercise capacity were tested in patients with mild to moderate (stages I and II) essential hypertension. After 3‐week single blind placebo therapy, patients with sitting diastolic blood pressure (SDBP) of 94‐114 mmHg were randomized to atenolol 50 mg/day (62 patients) or diltiazem‐SR 90 mg b.i.d. (60 patients) in a double‐blind parallel study. Depending on SDBP response, the dose was increased to 100 mg/day for atenolol and 180 mg b.i.d. for diltiazem‐SR. Twenty‐four‐hour ambulatory blood pressure measurements and exercise tolerance lest by the Bruce protocol were done at the end of placebo and active treatment. Compared with placebo, both atenolol and diltiazem‐SR significantly decreased heart rate (HR), sitting systolic blood pressure (SSBP), SDBP, ambulatory BP, BP load for waking and sleeping hours, area under the BP curve, rate‐pressure product (p &lt; 0.001), and exercise time (NS). Atenolol exerted a greater effect on ambulatory BP, HR, rate‐pressure product, waking diastolic BP load, and area under the 24‐h BP curve. The drugs were well tolerated and caused no serious side effects necessitating discontinuation of treatment. These findings indicate that (1) monotherapy for hypertension with atenolol or diltiazem SR is effective and well tolerated, (2) it decreases the 24‐h BP load, (3) it does not interfere with exercise capacity.</jats:p>",0
Pharmacokinetic interaction study between benazepril and amlodipine in healthy subjects,Eur J Clin Pharmacol,0
Amlodipine in chronic stable angina: Results of a multicenter double-blind crossover trial,Am Heart J,0
[Adenosine triphosphate in the treatment of supraventricular paroxysmal tachycardia: a comparison with verapamil].,Rev Esp Cardiol,0
One year experience of elderly hypertensive patients with isradipine therapy.,J Hum Hypertens,0
"NSAIDs, antihypertensive agents and loss of blood pressure control.",Am Fam Physician,0
Morning versus evening administration of nifedipine gastrointestinal therapeutic system in the management of essential hypertension,Clin Investig,0
[Use of isoptin SR-240 in treatment of hypertension].,Wiad Lek,0
Atrial Fibrillation and Atrial Flutter,Clin Pharm,0
"Pharmacokinetics and additional anti-ischaemic effectiveness of amlodipine, a once-daily calcium antagonist, during acute and long-term therapy of stable angina pectoris in patients pre-treated with a beta-blocker",Eur Heart J,0
Clinical and pharmacologic study of multidrug resistance reversal with vinblastine and bepridil.,"<jats:sec><jats:title>PURPOSE</jats:title><jats:p> To achieve an adequate plasma concentration of bepridil, a calcium channel blocker, which reverts multidrug resistance (MDR) in vitro, when administered in combination with vinblastine in patients with advanced colorectal cancer, a tumor characterized by high MDR1 gene expression. To study the pharmacokinetics of both drugs, tolerability and antitumor activity in relation to the MDR1 expression in tumor tissue. </jats:p></jats:sec><jats:sec><jats:title>PATIENTS AND METHODS</jats:title><jats:p> Sixteen colorectal cancer patients entered the study. Bepridil was administered by central venous catheter as 5-mg/kg bolus over 30 minutes, followed by 12 mg/kg for 12 hours and 5 mg/kg for 24 hours. Vinblastine 5 mg/m2 was administered as an intravenous (i.v.) bolus 24.5 hours after the start of bepridil. MDR1/P-glycoprotein (Pgp) expression was assessed in 14 tumor samples by immunohistochemistry and RNase protection assay. </jats:p></jats:sec><jats:sec><jats:title>RESULTS</jats:title><jats:p> The bepridil plasma level was greater than 2 mumol/L at the time of vinblastine administration in all patients investigated. At the dose used in the study, bepridil produced a QTc-prolongation more than 50 ms, which prevented further dose escalation. However, cardiac toxicity was asymptomatic in all treated patients, and other side effects were mild. MDR1/Pgp expression was positive in nine of 14 cases. Of fifteen patients assessable for response, one complete remission of 8 months' duration and 14 progressions were observed. The responding patient attained complete remission again when re-treated on progression with vinblastine alone. </jats:p></jats:sec><jats:sec><jats:title>CONCLUSION</jats:title><jats:p> Bepridil plasma concentrations needed in vitro to modulate MDR could be achieved in this study with tolerable toxicity; however, despite most tumors being MDR1/Pgp-positive, no response was obtained that could be attributed to the drug combination. Mechanisms of drug resistance other than MDR are probably implicated in drug resistance of colorectal cancer. </jats:p></jats:sec>",0
Calcium Channel Blockin Drug Overdose: an Australian Series,"<jats:p> 1 A descriptive case study of calcium channel-blocking drug (CCB) overdoses in the Hunter Region of NSW was performed to analyse the in-hospital morbidity and mortality of CCB drug overdoses in an Australian population. </jats:p><jats:p> 2 The patients were admitted to major hospitals within the Hunter Region and treated initially with gastrointestinal decontamination, including the use of oral activated charcoal. Further management was required in most cases and included intravenous calcium, atropine and inotropic support. </jats:p><jats:p> 3 Of the 15 CCB overdoses, four patients died. Non-cardiogenic pulmonary oedema occurred in two other cases. Cardiac conduction defects occurred in 11 cases. </jats:p><jats:p> 4 Atropine was found to be effective only after intravenous calcium had been administered. </jats:p><jats:p> 5 Overdose with slow-release verapamil required prolonged treatment with intravenous calcium salts. </jats:p><jats:p> 6 Overdose with verapamil or diltiazem in doses greater than 300 mg carries a significant risk of death and potentially life threatening arrhythmias occur with lower doses. </jats:p><jats:p> 7 Recommended initial management includes early, effective gastrointestinal decontamination. High dose intravenous calcium salts should be given to reverse hypotension and bradycardia. Atropine and inotropic support are frequently required. </jats:p>",0
Antianginal and anti-ischemic efficacy of immediate-release nisoldipine in chronic stable angina pectoris,Am J Cardiol,0
[Anti-ischemia effects of gallopamil and esmolol in an intra-individual comparison in patients with coronary heart disease].,Z Kardiol,0
"Comparative Effects of Quinapril, Atenolol, and verapamil on Blood Pressure and
Forearm Hemodynamics During Handgrip Exercise",Am J Hypertens,0
Long-acting nicardipine for elderly hypertensive patients: effect on diurnal variation of blood pressure.,Clin Ther,0
Duration and extent of antianginal effects of a sustained-release formulation of nifedipine in angina,Eur Heart J,0
Comparison of the efficacy and tolerability of an angiotensin converting enzyme inhibitor (lisinopril) versus a calcium channel antagonist (diltiazem SR) in the treatment of moderate to severe hypertension.,J Hum Hypertens,0
Long-term protective effect of a calcium antagonist on renal function in hypertensive renal transplant patients on cyclosporine therapy: a 5-year prospective randomized study.,Transplant Proc,0
A comparative study of long acting diltiazem (Tildiem LA) with sustained release nifedipine (nifedipine SR) and bendrofluazide in the treatment of mild to moderate hypertension.,Acta Cardiol,0
Effects of intracoronary felodipine versus nifedipine on left ventricular contractility and coronary sinus blood flow in stable angina pectoris,Am J Cardiol,0
[Inefficacy of diltiazem in restenosis prevention after coronary angioplasty].,Arq Bras Cardiol,0
A Comparison of Intravenous Nicardipine and Sodium Nitroprusside in the Immediate Treatment of Severe Hypertension,Am J Hypertens,0
A phase I trial of intrahepatic Verapamil and doxorubicin. Regional therapy to overcome multidrug resistance,Cancer,0
The Effects of Enalapril and Nifedipine on Carbohydrate and Lipid Metabolism in NIDDM,"<jats:sec>
                  <jats:title>OBJECTIVE</jats:title>
                  <jats:p>To compare the effects of nifedipine and enalapril oncarbohydrate and lipoprotein metabolism in Chinese non-insulin-dependent diabetes mellitus (NIDDM) patients with hypertension.</jats:p>
               </jats:sec>
               <jats:sec>
                  <jats:title>RESEARCH DESIGN AND METHODS</jats:title>
                  <jats:p>A 12-week, double blind, ran domized study of plasma lipid levels and glycemie control in patients treated with nifedipine (n = 52) or enalapril (n = 50) was conducted. None of the patients were treated with insulin. Diet and dosages of oral hypoglycemie agents remained unchanged during the 12-week treatment period.</jats:p>
               </jats:sec>
               <jats:sec>
                  <jats:title>RESULTS</jats:title>
                  <jats:p>Mean arterial pressure was reduced more by nifedipine than by enalapril (23.1 vs. 11.1 mmHg, P &amp;lt; 0.001). Similar reductions in body mass index and plasma triglycerides and increases in apolipoprotein A-I were seen with both treatments, but HbA1 was reduced more during treatment with enalapril than with nifedipine (0.49 vs. 0.20%, P = 0.035) and serum apolipoprotein B (apoB) also declined more with enalapril than with nifedipine (8.2 vs. 2.3 mg/dl, P = 0.009).</jats:p>
               </jats:sec>
               <jats:sec>
                  <jats:title>CONCLUSIONS</jats:title>
                  <jats:p>Twelve weeks of treatment with enalapril in hypertensive NIDDM patients was associated with greater improvement in glycemie control and greater reduction in serum apoB concentration, although the reduction in blood pressure was less than with nifedipine. These changes in cardiovascular risk profile warrant investigation for a longer term.</jats:p>
               </jats:sec>",0
[Does long-term blood pressure reduction in patients with essential hypertension improve concomitant metabolic disorders?].,Med Klin (Munich),0
Efficacy of metoprolol and diltiazem in treating silent myocardial ischemia,Am J Cardiol,0
Comparison between felodipine and isosorbide mononitrate as adjunct to beta blockade in patients &gt;65 years of age with angina pectoris,Am J Cardiol,0
Intravenous diltiazem for the treatment of patients with atrial fibrillation or flutter and moderate to severe congestive heart failure,Am J Cardiol,0
[Comparative and double-blind study of the efficacy and safety of cilazapril compared to nifedipine retard in the treatment of mild and moderate arterial hypertension].,Arq Bras Cardiol,0
Efficacy and tolerability of extended-release felodipine and extended-release nifedipine in patients with mild-to-moderate essential hypertension.,Clin Ther,0
"A large, prospective, open-label study of isradipine in patients with essential hypertension. The Isradipine Investigators Group.",Clin Ther,0
Controlled Study with a New Sustained‐Release Formulation of Nifedipine in Essential Hypertensive Patients,"<jats:p>The authors studied the antihypertensive effect and tolerability of a new sustained‐release formulation of nifedipine 50 mg once a day, in comparison with nifedipine retard 20 mg twice a day in patients with mild or moderate primary arterial hypertension. Both treatments significantly lowered blood pressure with no difference in daily blood pressure profile. At steady state, the two drugs determined comparable plasma levels of nifedipine as measured immediately before the morning dose. After a 12‐month treatment, the new formulation of nifedipine still displayed satisfactory blood pressure control in both supine and standing positions, with no change in tolerability throughout the study. In conclusion, this new sustained‐release formulation of nifedipine has similar efficacy and tolerability to conventional treatment with nifedipine retard 20 mg twice a day.</jats:p>",0
Effects of Exercise and Therapy on Ventricular Emptying and Filling in Mildly Hypertensive Patients,Am J Hypertens,0
Conventional and controlled release diltiazem,Eur J Clin Pharmacol,0
A comparison of lisinopril and nifedipine in the treatment of mild to moderate hypertension,Eur J Clin Pharmacol,0
[Lisinopril and nifedipine have neutral effects on lipids].,Tidsskr Nor Laegeforen,0
Double‐blind comparison of amlodipine and hydrochlorothiazide in patients with mild to moderate hypertension,"<jats:title>Abstract</jats:title><jats:p>In the final analysis of this study at Week 26,26% of the patients randomized to receive amlodipine attained blood pressure control with amlodipine alone compared with 33% of the patients allocated to hydrochlorothiazide (HCTZ). Neither amlodipine nor HCTZ produced clinically significant changes in pulse rate or in the electrocardiogram. Amlodipine treatment did not appear to produce clinically significant changes in blood lipids; HCTZ, however, produced an increase in total plasma cholesterol (Δ22.9 ± 8.6 mg/dl). The incidence of side effects and the rate of patient withdrawal in the amlodipine and HCTZ groups were comparable. As expected, HCTZ therapy caused well‐recognized biochemical alterations in cholesterol and potassium levels, whereas amlodipine was metabolically neutral.</jats:p>",0
Antihypertensive efficacy and tolerability of different drug regimens in isolated systolic hypertension in the elderly,Eur Heart J,0
The prognostic significance of post-infarction angina pectoris and the effect of verapamil on the incidence of angina pectoris and prognosis,Eur Heart J,0
"The Asymptomatic Cardiac Ischemia Pilot (ACIP) study: Design of a randomized clinical trial, baseline data and implications for a long-term outcome trial",J Am Coll Cardiol,0
Effects of treatment strategies to suppress ischemia in patients with coronary artery disease: 12-Week results of the Asymptomatic Cardiac Ischemia Pilot (ACIP) study,J Am Coll Cardiol,0
[Comparison of nisoldipine and diltiazem in the treatment of effort angina pectoris].,G Ital Cardiol,0
Dose-response evaluation of once-daily therapy with a new formulation of diltiazem for stable angina pectoris,Am J Cardiol,0
The Use of Confidence Intervals to Describe the Precision of Trough/Peak Ratios for Diltiazem CD in the Treatment of Hypertension,"<jats:p><jats:italic>Once‐daily diltiazem hydrochloride, CARDIZEM® CD (diltiazem CD) 300 mg, was evaluated for safety, efficacy, and the relationship between peak and trough antihypertensive ejects in a multicenter, placebo‐controlled, parallel design trial. After a 4‐ to 6‐week placebo baseline period, 111 patients with essential hypertension were randomized to receive placebo or diltiazem CD for a 4‐week treatment period. Diltiazem CD 300 mg lowered supine diastolic and systolic blood pressure at trough significantly more than placebo (‐7.5 mm Hg vs. −1.3 mm Hg</jats:italic>, P = <jats:italic>0.0001 and −6.4 mm Hg vs. 0.5 mm Hg</jats:italic>, P = <jats:italic>0.0051, respectively). Supine blood pressure was also measured hourly from 6 to 10 hours after the dose to assess peak effect and trough/peak ratios. Using the largest residual drug effect of−6.3 mm Hg at 6 hours as peak and the 24−hour residual drug effect of−5.9 mm Hg as trough, the trough/peak ratio was estimated to be 71%, with a lower one‐sided 95% confidence limit of 50%. The precision of the trough/peak ratio is estimated by the lower confidence limit of 50%, which establishes the trough/peak ratio as statistically ≥ 50%. No statistically significant differences in supine DBP were noted between the peak effect hours, indicating a plateau of the peak antihypertensive effect from 6 to 10 hours post‐dose. Diltiazem CD therapy was well tolerated, with no serious treatment‐related adverse events reported during the trial and no patients discontinuing the trial due to a treatment‐related adverse event. This trial demonstrates diltiazem CD 300 mg is a safe and effective therapy when administered once daily for the treatment of essential hypertension</jats:italic>.</jats:p>",0
